# Dataset used for sentiment analysis project
marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
US,9912936,R70FG2O9YE8QL,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I am using it too and it's great!! Can read books,"Bought this for my 10 year old. I am using it too and it's great!!  Can read books, watch Netflix and amazon prime all while working out or cleaning house.",2015-01-04,1
US,49816403,R316VD1PRVGHXY,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Easy to use and can go everywhere.,2015-01-04,1
US,8938840,R3C0D3CQLQYOBT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,is it a good tablet for age 3  yrs old,"i  bought it for my gd  3  yrs old, but i can get disneyjr on it,the buttoms should be another color, it hard to find the bottoms, i bought a  case  but i have to removed the case to turn it off, orvolume, like my kindle  havethe volume on the top,, to drop it,  but i guess it good  cuz its good  she cant get to the bottom to  louding , the sound  is good , and i put the bug movie, i have to say wow the picture is so sharp, i think im going to get another kindle  next year, this one is very light weight,  too carry , i take it outside, to watch movies, i lay on my deck, or play games,",2015-01-04,0
US,2943349,R1XEZZ2OHVQ621,B00LCHWEPE,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,It is the best!!!!!,2015-01-04,1
US,26734131,R2XWBKYGWY3B3G,B00IKPX4GY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Good deal,2015-01-04,1
US,42589672,RIPUTZ26Q30JQ,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Very easy to use and learn. Nice size also.,2015-01-04,1
US,45293512,RY9KD0FRZY1T8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Excellent,Bought for husband. Excellent purchase,2015-01-04,1
US,18257762,R24VTNTD4A2PQR,B00KC6XV58,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,"Excellent operation, but there are serious compatibility issues with ...","Excellent operation, but there are serious compatibility issues with apps that many people will consider important.  Two personal examples include instagram and my cable on demand service through optimum.",2015-01-04,1
US,25678145,R2CWHW9W0WXLB2,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Otherwise it is great. Very clear screen,The only complaint is I wish the charge held up longer. It uses up the charge when it is not even on. Otherwise it is great. Very clear screen.,2015-01-04,1
US,16989462,R3HHDPTMMKD4U6,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,... son for Xmas he loves it and I actually enjoy netflix on,Bought it for my 10yr old son for Xmas he loves it and I actually enjoy netflix on it,2015-01-04,1
US,12432624,R3VWXF6NT4AWWW,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Nice,Great.,2015-01-04,1
US,43265294,R1YIRXTX8B9AYZ,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Great device for traveling.,2015-01-04,1
US,42248462,RTQEMAM0I1UAA,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Love it!,2015-01-04,1
US,3806170,R2P1DYU6K2IFHN,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,needs better camera,Doesn't have enough storage. No slot for sd card. Short battery life.but good picture,2015-01-04,0
US,21268309,R3I23ZJ66AOTG4,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love it!,2015-01-04,1
US,41066785,RZSNOAA3OU5DD,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Great for the price. It is not as easy to use as other tablet devices,2015-01-04,1
US,20537994,R2FZ0YJ8NCZJWO,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Three Stars,Not a very intuitive setup w/free time.,2015-01-04,0
US,22271708,R3KNHACBBCJ0O0,B00KC6Y1MU,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,My first tablet and I love it! Fantastic camera and wonderfully clear visuals,My first tablet and I love it!  Fantastic camera and wonderfully clear visuals.  It's a total joy and I am happy to own it.,2015-01-04,1
US,50234557,R1654SMU0PZJTF,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Best thing since a laptop!!!!!,2015-01-04,1
US,45504561,R214QSTAVNTQAM,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,surprised,i love it..it was given to me as a gift..i never thought i would be able to read from one of these..i was wrong,2015-01-04,1
US,11611654,R28WJBQNEA0APF,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,Still learning how to use device.,2015-01-04,1
US,697679,R3JE7FRBANQ3BC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I love my Kindle and it is wayyyy more economic,Who needs an iPad? I love my Kindle and it is wayyyy more economic!,2015-01-04,1
US,7605971,R2MGMDG2LWXTEO,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love it,2015-01-04,1
US,11518171,R1LIXJQL71B1O7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,This is a amazing tablet,2015-01-04,1
US,1377874,R1B4CRQ4VMF1MK,B00LCI3LUA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Great!,2015-01-04,1
US,7342358,R3EQY3N8V9JIKZ,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,love it,"I always thought I would prefer books over a handheld device, but I was wrong. Plus this has all the amazing capabilities of a regular tablet. The best part is that the device is so light I have bad wrists and this is so easy to hold.",2015-01-04,1
US,47958349,R2C0KMX949SKOT,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,For Christmas,"Great so far, though I don't have many things on it besides books just yet.",2015-01-04,1
US,20247187,RWD3AS3TWN2HH,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,Y,and a damn good one at that,"You know, I'm from Flint, MI and we call what you pulled right here a hustle, and a damn good one at that. So you have these companies paying you  millions to bombard my lock screen with ads and then you have everyone who can't stand the ads pay you 15 bucks to have them removed. So you guys can be known as the hustlers of the tablet world. You know, when someone hustles you in Flinttown, we don't tell everyone, be careful when you mess with them, they will hustle you, we say stay away from them, they're nothing but a hustler. You guys should start making your kindles her in Flint, be with your peeps...",2015-01-04,0
US,24797690,R3K8JU8UQVSPA9,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,I did not like the way it folded to hold up pad,"It does not work properly. It hides all the buttons to start, the camera, the volume button etc. I did not like the way it folded to hold up pad. I had to return it. It was a waste of money.",2015-01-04,0
US,28787867,RXE5LLJZ9VZT2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love it!,2015-01-04,1
US,43791131,R2TSO9TYG7PZ3Q,B00KC89C2C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,I would recommend this to anyone who is interested in a tablet....,"I  was pleasantly surprised to have received my Fire HD 7 as a 2014 Christmas gift.  I find myself using it daily.  My desk top computer is upstairs & find myself checking my kindle while I am  downstairs to  search the weather, email, news updates and most anything I do on the desk top and more.  I love the portability of the kindle..... it is designed to be propped  when using a recipe to cook or bake, takes pictures,  It is easy to use, very responsive (more so than the desk top), and the viewing screen is a good size & very clear.  My next adventure will be seeking out the library to read books and  checking out the music selection.  I will take this along when I travel this spring.  I know there is so much more to discover and look forward to it.",2015-01-04,1
US,47000674,RH6CO0436LL69,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,"Works great, easy to use!",2015-01-04,1
US,1200569,R1TRRGFZ40PBTL,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,... SD card slot other than that it is a great device especially when you add amazon prime,The only thing I wish it had were an SD card slot other than that it is a great device especially when you add amazon prime!!,2015-01-04,1
US,18323076,R2YLK6M21IAHNW,B00KC89C2C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,"Like the 7"" size",Like the 7&#34; size . I had the first Kendal fire which I really loved. Wanted to up grade and I like this one also so far. Can't not wait to see in a couple of years the next up grade will be for me.,2015-01-04,1
US,45624392,R1JNK85B40KRL8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Five Stars,Outstanding,2015-01-04,1
US,39089074,R20CEDX1V2L571,B00LCHNAA2,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I like it better than my first Fire tablet,I like it better than my first Fire tablet. I wish the batteries lasted longer than 3 years though.,2015-01-04,1
US,42839297,R3MZBYDJI2G2UR,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,The picture and sound quality are so much better compared to my old Kindle Fire,I got a Kindle Fire 1st generation for Christmas when they first came out. I just got the new Fire HD 7 this past Christmas and I can't believe the difference. The picture and sound quality are so much better compared to my old Kindle Fire. I have been watching movies and TV shows on it daily.,2015-01-04,1
US,1201647,R2QWFAYP2FBOQ2,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,One Star,No 4g coverage,2015-01-04,0
US,1176120,R32P7UXSKFM074,B00IKPX4GY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Work well for the kids.,2015-01-04,1
US,41188242,R2MSU5YXK4RBXZ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Love it though I'm unsure of what ''Includes Special Offers'' means.,2015-01-04,1
US,12244956,R2O3PB60HYBWZB,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love the apps and u tube videos.,2015-01-04,1
US,52183170,RH32081X338Q4,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love everything about it !,"I love the new Fire HD. I have the original fire and this one has so many more options added to it such as the front and rear facing camera which takes great pictures and video. It has a faster processor, a bigger hard drive and lots more apps that are available to download. I am still learning where some of the options and apps are located since they are a little different than my old one. It is lighter in weight and has the volume control on the outside now which I like. It also knows just what I like makes suggestions to me as to how to use it. I am still in the learning phase of this new kindle but, so far I am loving it.",2015-01-04,1
US,25382996,R2RN6N6D041VA3,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,This is the best tablet money can buy it will do anything you ...,"This is the best tablet money can buy it will do anything you need it to do, it definitely blows crapple out of the water thanks amazon for producing such an awesome product",2015-01-04,1
US,1171855,R17RHOCF87VKHC,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I LOVE MY KINDLE FIRE HD 7,"I LOVE MY KINDLE FIRE HD 7!!! This was a Christmas present from my mom in law. I have been drooling over hers for a year. Very excited to have my own!! Everything on this is user friendly, easy to use, large display, and so much more!! Everyone should have one of these!",2015-01-04,1
US,3762471,R2JGI5I9Z9I6T0,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,They love them and I couldn't be happier with my choice,We got 2 kindles for our children for Christmas.  They love them and I couldn't be happier with my choice.,2015-01-04,1
US,10856332,R2Q5UAWHAYK2SM,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Perfect!!!!,2015-01-04,1
US,16109385,R2TN9EZD8SLV0U,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,"Works great, nice clear screen and easy to use","Works great,nice clear screen and easy to use. Just wish I could add memory.",2015-01-04,1
US,47699568,R2HJLYP4ISVFYH,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it!,2015-01-04,1
US,8564915,R16XOGNH7L6RZC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Wonderful armchair internet access tool,"Wonderful armchair internet access tool.  Can keep up with e-mail, social media, and do some work at the same time.  Great little tool.  like it a lot!",2015-01-04,1
US,10582210,R10E18CW35PFC7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,Y,Too soon to completely judge,"Battery loses power rather quickly, less than 4 hours of continuous use. Drops the WiFi connection frequently requiring re-boot.",2015-01-04,0
US,35972445,R1MK4MUR9086IX,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great Picture. Connected easily to my Wi-Fi and my ...,Great Picture. Connected easily to my Wi-Fi and my outdoor blue tooth speaker. With my cable providers TV app I can follow the football games while I'm outside grilling the wings :),2015-01-04,1
US,15040023,R1FBPHVXBKC5VH,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,"Fit perfect, and I received it really quick. No problems with shipping or receiving.",2015-01-04,1
US,52441505,R2EJRBBO93NAML,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great entry level tablet,Great bargain for last minute Yule gift!  Would buy again in a minute.,2015-01-04,1
US,40876785,RZ9514C7TALV6,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,ABSOLUTELY LOVE IT!! VERY FAST BROWSER... PUT TOGETHER VERY WELL😀,2015-01-04,1
US,5080244,R273495G11P0HB,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it ... meets all my expectations.,2015-01-04,1
US,24655341,R2VR0W5RM1180O,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,It is amazing with all the things it has,2015-01-04,1
US,11708100,R14THYJLEP9N3N,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Great Product,I have never had any problems with any of the Kindle Fire products.  This is our third one in the household and it has been meeting all expectations.,2015-01-04,1
US,2196024,R2H1MQ9QSAD8YV,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Best upgraded Christmas present from the kids!,2015-01-04,1
US,15209991,R10DGH0QN2YB8C,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,love the fire but how can I delete a book I have read?,2015-01-04,1
US,1177613,R3R0T58POUP4BF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love it!,2015-01-04,1
US,23189704,R2M2FBPU9CC32B,B00LCHNGZG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,My 2 girls love it. Not one complaint!,2015-01-04,1
US,46675099,R3BAPG7OBMH5HL,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,My favorite gift,I love the handling.  Its a little tough to get back to the home screen.  Clear picture fast internet response.  Would recommend to friends.,2015-01-04,1
US,33727387,R1X206QEZ4OCL6,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,great value,works much better than my fire. Everything is easy to use. Great features. great price,2015-01-04,1
US,25497861,R3QTIFQF6MZ7W2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Great product!,Love the camera feature on the kindle. Also the apps and reader work very well on the 7&#34; screen. Love the product! Got the warranty just in case though. This is my second kindle. The older one I got last year just stopped charging/turning on. So I highly advise you spend the extra on the warranty with it.,2015-01-04,1
US,9342645,RNBDOJ70WJWF6,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Working great...as expected,2015-01-04,1
US,7261045,R18XDYPLR7MR10,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great Fun,Love it!! Great Xmas gift from my Son<br />I am a Senior and it makes reading so nice.,2015-01-04,1
US,31980420,R586QF1UB3V84,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Brilliant!,Love it!  A complete surprise as a gift and I love it.  The screen resolution is amazing.  I have watched several movies on it already.  Easy to use and download items on it.  I highly recommend!,2015-01-04,1
US,7277444,R3GDAWRA39N9JJ,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Excellent,2015-01-04,1
US,1171234,R2GRELR5LC80V3,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,One Star,after 5 days of use the tablet died and would not turn back on,2015-01-04,0
US,6858395,RJ43IMGR0NPAP,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Gud,2015-01-04,1
US,3411097,R1ZW8GZBO5CDSD,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,It's worth the money but it lock up on the second  day.  Other than that it working great,2015-01-04,1
US,1288637,RETSRNY9D6S84,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Easy to use,2015-01-04,1
US,38334374,R507FJ3AB8C8L,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,It's okay.,"I'm pretty happy with it so far.  I'm irritated that it isn't compatible with flash player.  I was hoping to be able to use this with Rosetta Stone, but no luck.",2015-01-04,1
US,25635045,R2MJI2P5120JYN,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Easy to use! Love it!,2015-01-04,1
US,21777254,R1528603NQH7M,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,We love it and thanks again,My 13 year old daughter loves it!!! She never puts it down!! She is one who loves to read and everywhere we go she has it!!! Thanks for making a take along book that goes everywhere and I have one as well the Kindle Fire HD!!! We love it and thanks again!!!,2015-01-04,1
US,46761734,R1FFGVH0C0460Q,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,... fiancé got me the kindle fire and I absolutely LOVE It!,I was never into the kindle until my sister in law bought me an older version of the kindle then my fiancé got me the kindle fire and I absolutely LOVE It!!! Best gift ever!!!,2015-01-04,1
US,6319288,R12872Q0LIDDFG,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,give it a 4,Can't change the lock screen ver mad about that. Can't download some off the apps I like. But beside those 2 down falls its a very nice tablet and has awesome battery life great for movies and some games good for general use Like banking  and notes etc.. Very nice kindle,2015-01-04,1
US,11489350,R2QC6ZZ92FUUBW,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Camera quality sux!,2015-01-04,1
US,4141332,R1LD3CQVMUHVWI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,wow,I honestly can say I am  learning something new everyday. You see I am not a person who is big on these type of devices. So  it maybe  weeks before I get it all down pack.,2015-01-04,1
US,23032392,R2C73SVH01KRWK,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Excellent Kindle at a good price.  Be sure to get Amazon Prime.,2015-01-04,1
US,50158329,R2F03SOWDL79F7,B00LCHSHMS,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love my kindle fire!  It has so many great apps for my books!,2015-01-04,1
US,25151631,RWB2EBDRMDR26,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,nice product,Got it for my granddaughters. Perfect!,2015-01-04,1
US,1154688,R16109YVHA4BYQ,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Satisfied,Love it. I can't put it down,2015-01-04,1
US,30577304,R39WVH5F7YI49F,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Too small a screen for reading...,"To read books, the page is way too small. Great in bright sun but that's the only thing it has over an I pad.",2015-01-04,0
US,48850261,R23KRQ7U0A1J1U,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I got this to replace my first generation kindle fire ...,I got this to replace my first generation kindle fire bc it had finally pooped out. The Fire HD 7 was exactly what I was wanted,2015-01-04,1
US,1199592,R13US7VOSRWG3M,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love it! We own 2 Kindles and they both ...,Love it! We own 2 Kindles and they both are great. Got them for the kids and they love them.,2015-01-04,1
US,2921845,RKKQLAM7I1C7N,B00KC6Y1MU,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Great for kids,2015-01-04,1
US,28844610,RINK6M2677H1P,B00LCHSHMS,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,... it is working very well and I am very pleased. I also received it sooner than was stated ...,So far it is working very well and I am very pleased. I also received it sooner than was stated so I got it before Christmas which was a pleasant surprise! I was worried about the citron color being too bright but when the case is on it only shows a thin line of the citron color around the edge which looks fantastic and makes it easy to discern mine from others.,2015-01-04,1
US,38046262,R3L9GSS9WGRTE1,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love this thing,Love this thing.... I enjoy reading and have internet use to boot.. Movies from Amazon Prime and Net flicks..  Can read any where any time. The back light is perfect.. Not to bright.. And you can adjust the brightness as needed..  Like to read? buy one..,2015-01-04,1
US,14140201,R2KVMKTE1XWM7N,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love my Fire HD!,"Love my new Fire HD! It's easy to read, can don load apps easily & play games!<br />The screen is bright & easy access to internet!",2015-01-04,1
US,2427486,R265CNGWR4LEZC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I absolutely love it!!,2015-01-04,1
US,13257515,RKTEUEY5FQ51P,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,"My boys love them, very durable and fast...love he parental controls.",2015-01-04,1
US,42086510,R11FAXGRK4S13G,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Amazing,Love it!!!,2015-01-04,1
US,50495749,R2DVG5NYWUJUYH,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Bought this for my wife as an upgrade for her basic Kindle! She loves it!,2015-01-04,1
US,21787679,R30I2VUVABQKFP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I love it! I have an older one with out ...,I love it! I have an older one with out a camera and loved it as well. Now my daughter has it for the grand babies.,2015-01-04,1
US,47683434,R1W50MHLXZQDPE,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Awesome,2015-01-04,1
US,1210215,RUP5FG6TDRHH4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,"Very awesome device, from playing games","Very awesome device, from playing games, to adding movies, and books. My next purchase will be the HDX to play with the wireless connections. More~so to play movies from kindle on the TV. Highly Recommend!",2015-01-04,1
US,2147155,R17TGVNHLNZUIT,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love my fire got it for Christmas from my husband,2015-01-04,1
US,2042375,R2WV84X039125J,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Nice sized tablet - fits well in hand; looking forward to taking it on flights,2015-01-04,1
US,12251982,RBHNY1CX6LTO2,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Cool,2015-01-04,1
US,44977490,R3NMAGIBRXTXCP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,kindle fire,Love it,2015-01-04,1
US,18263085,R3D3RUU6ERHTVE,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Like it as much as the first,Second one.  Like it as much as the first.,2015-01-04,1
